Duration,Sales,Commision,Age,Claim,Type_Travel Agency,Distribution_Online,Agency_encoded,Product_encoded,Destination_encoded
25,40.0,14.0,67,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
11,18.0,6.3,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
32,40.0,14.0,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,17.55,4.39,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
37,61.5,15.38,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,6.3,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
0,27.0,6.75,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
15,30.0,10.5,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
32,13.5,3.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
33,22.0,7.7,65,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
10,30.0,10.5,59,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
20,23.4,5.85,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,22.0,7.7,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
13,25.5,6.38,62,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,29.5,7.38,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,33.5,8.38,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,0.0,7.7,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
6,16.0,4.0,31,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,26.0,9.1,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
4,18.5,4.63,49,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
88,56.0,19.6,37,0,0,1,0.0047556142668428005,0.008141112618724558,0.0
26,20.0,5.0,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,17.0,4.25,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,16.0,4.0,53,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
66,18.0,6.3,64,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
6,13.5,3.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
28,29.0,7.25,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
37,35.0,12.25,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
14,30.0,10.5,68,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
10,18.0,6.3,23,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
11,29.0,7.25,58,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
24,30.0,10.5,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
8,29.5,7.38,16,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,17.0,4.25,44,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
45,37.0,12.95,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
26,25.0,16.25,26,0,1,1,0.0364963503649635,0.05263157894736842,0.0
4,25.2,6.3,51,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
30,40.0,14.0,71,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,29.0,9.57,30,0,1,0,0.01282051282051282,0.017045454545454544,0.004296455424274973
1,18.0,6.3,70,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
17,60.0,15.0,45,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
34,33.5,8.38,62,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,18.0,6.3,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
4,18.0,6.3,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
6,45.0,15.75,46,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
3,39.6,13.86,48,0,0,1,0.0,0.0,0.05921757770632369
87,40.0,14.0,25,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
35,29.0,9.57,24,0,1,0,0.0196078431372549,0.017045454545454544,0.004296455424274973
13,62.0,15.5,30,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
6,0.0,6.3,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
17,35.0,12.25,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
39,53.5,13.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,20.0,5.0,20,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
66,47.0,11.75,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,29.5,7.38,52,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
19,22.0,7.7,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
6,26.0,9.1,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
21,19.2,4.8,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,26.0,9.1,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
25,22.0,7.7,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
16,32.0,8.0,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,26.0,9.1,61,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
12,40.0,14.0,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
27,15.0,6.0,63,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
74,30.0,10.5,53,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
7,18.0,6.3,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
5,37.8,9.45,36,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
5,18.0,6.3,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
7,15.26,5.34,48,0,0,1,0.0,0.0,0.0
14,63.5,15.88,22,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
11,25.0,16.25,34,0,1,1,0.0364963503649635,0.03636363636363636,0.016042780748663103
3,22.5,5.63,50,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
17,30.0,10.5,62,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
9,23.0,9.2,32,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
55,26.0,9.1,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
10,27.0,6.75,48,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,18.0,6.3,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,22.0,7.7,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
66,37.0,12.95,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,18.0,6.3,61,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
101,25.0,16.25,33,0,1,1,0.0364963503649635,0.05263157894736842,0.011538461538461539
40,29.0,9.57,43,0,1,0,0.018867924528301886,0.017045454545454544,0.0061633281972265025
72,30.0,10.5,76,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
10,22.0,7.7,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
8,18.0,6.3,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
11,26.0,16.9,21,0,1,1,0.0364963503649635,0.0,0.0061633281972265025
20,27.0,6.75,36,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,16.0,4.0,56,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,18.0,6.3,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
17,30.0,10.5,38,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
51,22.0,7.7,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
45,29.0,9.57,22,0,1,0,0.0196078431372549,0.017045454545454544,0.0061633281972265025
38,61.5,15.38,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
1,13.8,3.45,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,26.0,9.1,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
7,18.5,4.63,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
11,50.25,12.56,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
33,22.5,5.63,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,8.85,3.1,48,0,0,1,0.0,0.0,0.0
132,50.0,17.5,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
26,26.0,9.1,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
21,40.0,14.0,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,17.55,4.39,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,32.5,8.13,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
28,22.5,5.63,36,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
3,15.0,6.0,27,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
9,22.1,5.53,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,18.0,6.3,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
49,29.0,9.57,69,0,1,0,0.0196078431372549,0.017045454545454544,0.004296455424274973
2,15.0,3.75,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,22.0,7.7,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
6,16.0,4.0,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,37.0,12.95,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
11,36.5,9.13,58,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
22,48.5,12.13,47,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
65,58.0,20.3,42,0,0,1,0.0047556142668428005,0.008141112618724558,0.007633587786259542
25,20.0,5.0,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,18.0,6.3,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
9,20.0,5.0,17,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
40,39.0,9.75,34,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
29,26.0,9.1,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
15,38.35,9.59,51,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,35.0,12.25,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
7,24.5,6.13,29,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,46.15,11.54,44,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,22.0,7.7,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
118,63.6,15.9,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,22.0,7.7,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
3,17.55,4.39,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,30.0,10.5,65,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
33,30.0,10.5,63,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
63,30.0,10.5,75,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
14,35.0,12.25,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
8,30.0,10.5,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,47.0,11.75,51,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,59.0,14.75,73,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
21,40.0,14.0,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.008849557522123894
13,18.0,6.3,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
5,20.25,5.06,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,15.0,6.0,29,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
6,15.0,6.0,28,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
5,15.0,3.75,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
20,26.0,9.1,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
69,30.0,10.5,63,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,26.0,9.1,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
132,18.0,6.3,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
18,17.0,4.25,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,58.0,20.3,54,0,0,1,0.0047556142668428005,0.008141112618724558,0.00477326968973747
13,58.8,14.7,24,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
15,22.5,5.63,24,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
41,52.0,18.2,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
3,15.0,6.0,56,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
4,18.0,6.3,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
16,18.0,6.3,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
18,39.0,9.75,45,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
27,37.0,12.95,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
10,18.0,6.3,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
91,32.0,8.0,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,60.0,15.0,60,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,27.0,6.75,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,33.0,11.55,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
55,37.0,12.95,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,26.0,9.1,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
83,35.0,12.25,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
24,23.0,9.2,61,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
6,18.5,4.63,31,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
17,29.5,7.38,50,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,26.0,9.1,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
92,23.4,5.85,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,25.0,16.25,33,0,1,1,0.0364963503649635,0.05263157894736842,0.0
19,39.0,9.75,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,16.0,4.0,50,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,15.0,6.0,33,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
13,22.0,7.7,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
4,13.5,3.38,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,0.0,6.75,28,0,1,1,0.0364963503649635,0.05263157894736842,0.006711409395973154
77,33.5,8.38,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,15.0,6.0,32,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
6,22.0,7.7,67,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
37,22.5,5.63,46,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
54,40.0,14.0,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
19,18.0,6.3,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
2,15.0,6.0,67,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
17,35.0,12.25,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
37,58.0,20.3,24,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
92,29.0,9.57,77,0,1,0,0.0196078431372549,0.017045454545454544,0.0061633281972265025
16,39.0,9.75,48,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
114,62.0,15.5,54,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
22,15.0,6.0,64,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
40,63.0,15.75,54,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,41.5,10.38,34,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
34,35.0,12.25,75,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
36,22.0,8.36,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
5,38.0,14.44,48,0,1,1,0.030534351145038167,0.045454545454545456,0.011538461538461539
11,33.5,8.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
54,60.0,15.0,46,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
48,35.0,12.25,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.008849557522123894
7,16.0,4.0,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,16.0,4.0,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,11.5,2.88,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,15.0,3.75,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
87,30.0,10.5,19,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
7,22.0,7.7,70,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
13,18.0,6.3,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
4,25.0,16.25,54,0,1,1,0.0364963503649635,0.05263157894736842,0.0061633281972265025
14,26.0,9.1,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
13,35.0,12.25,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
16,27.0,6.75,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,24.5,6.13,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
38,18.0,6.3,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
62,62.4,15.6,21,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,16.0,4.0,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,30.0,10.5,53,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
6,22.5,5.63,46,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
7,25.5,6.38,42,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,22.0,7.7,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
6,18.5,4.63,84,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,23.5,5.88,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,6.3,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
3,15.0,6.0,35,0,0,0,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
53,50.0,17.5,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
3,18.0,6.3,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
24,29.0,7.25,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
52,22.0,7.7,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
9,18.0,6.3,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
2,18.0,6.3,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
22,34.5,8.63,50,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
18,18.0,6.3,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
15,38.35,9.59,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,29.0,9.57,42,0,1,0,0.01282051282051282,0.017045454545454544,0.0061633281972265025
13,22.0,7.7,74,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
117,58.0,20.3,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
9,0.0,6.3,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
43,30.0,10.5,53,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
26,30.0,10.5,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
12,22.0,7.7,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
50,35.0,12.25,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
24,44.0,15.4,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
120,22.0,7.7,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
10,18.0,6.3,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
17,26.0,9.1,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
39,35.4,8.85,34,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
75,26.0,9.1,23,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
29,29.0,9.57,80,0,1,0,0.018867924528301886,0.017045454545454544,0.0061633281972265025
52,47.0,11.75,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
43,44.0,15.4,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
83,27.0,6.75,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
27,58.0,20.3,49,0,0,1,0.0047556142668428005,0.008141112618724558,0.00477326968973747
9,29.5,7.38,32,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
105,16.0,4.0,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
15,22.5,5.63,29,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,23.5,5.88,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,18.5,4.63,33,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
4,0.0,2.73,48,0,0,1,0.0,0.0,0.0061633281972265025
6,23.0,9.2,57,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
21,16.0,4.0,32,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
98,30.0,10.5,19,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
6,18.0,6.3,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
15,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
27,53.5,13.38,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
50,22.0,7.7,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
21,13.5,3.38,50,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,22.0,7.7,18,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
4,18.0,6.3,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
11,35.0,12.25,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
8,52.8,13.2,67,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
10,27.0,6.75,28,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,17.0,4.25,43,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,15.0,6.0,45,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
46,27.0,6.75,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,45.0,15.75,41,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
75,29.0,9.57,70,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
11,48.5,12.13,19,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
7,18.5,4.63,40,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
21,21.0,5.25,45,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,13.5,3.38,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,16.2,4.05,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,40.2,10.05,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
19,48.0,12.0,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
34,16.0,4.0,66,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,29.0,18.85,40,0,1,1,0.0364963503649635,0.03636363636363636,0.00477326968973747
41,35.0,12.25,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
7,26.0,9.1,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
8,22.5,5.63,45,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
29,15.0,6.0,45,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
4,18.0,6.3,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
36,35.0,12.25,62,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
21,26.0,9.1,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
6,22.0,7.7,63,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,5.73,2.01,48,0,0,1,0.0,0.0,0.0
16,18.5,4.63,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
75,22.0,7.7,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
67,30.0,10.5,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
3,17.5,4.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
56,0.0,10.0,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
25,35.0,12.25,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
1,18.0,6.3,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
36,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
34,24.05,6.01,62,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
21,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
11,18.0,6.3,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
28,26.0,9.1,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
131,30.0,10.5,62,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
18,29.5,7.38,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
90,50.0,17.5,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
11,27.0,6.75,68,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
20,33.5,8.38,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,31.75,11.11,48,0,0,1,0.0,0.0,0.0061633281972265025
77,29.0,9.57,69,1,1,0,0.0196078431372549,0.017045454545454544,0.004296455424274973
23,23.5,5.88,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
